ID   , holiday                  , temp   , rain_1h, snow_1h, clouds_all, weather_main, Rush Hour, traffic_volume
27648,                          , 283.84 ,    0.0 ,    0.0 ,         56, Clouds      ,         1,           5082
17973,                          , 299.7  ,    0.0 ,    0.0 ,          1, Clear       ,         0,           2992
 5338,                          , 271.86 ,    0.0 ,    0.0 ,         90, Snow        ,         1,           3745
44570,                          , 296.79 ,    0.0 ,    0.0 ,         40, Clouds      ,         0,           5008
42479,                          , 271.36 ,    0.0 ,    0.0 ,         90, Mist        ,         0,           4600
19329,                          , 289.51 ,    0.0 ,    0.0 ,         90, Clouds      ,         0,           1012
40030,                          , 264.65 ,    0.0 ,    0.0 ,         90, Clouds      ,         0,           1147
28881,                          , 267.6  ,    0.0 ,    0.0 ,         90, Snow        ,         0,           2560
27548,                          , 274.768,    0.0 ,    0.0 ,          0, Clear       ,         0,            880
 8393,                          , 298.59 ,    0.0 ,    0.0 ,          0, Clear       ,         0,           6176
16590,                          , 293.71 ,    0.0 ,    0.0 ,         90, Clouds      ,         1,           5417
43317,                          , 271.0  ,    0.0 ,    0.0 ,         90, Mist        ,         0,           2205
35094,                          , 296.48 ,    0.0 ,    0.0 ,         75, Drizzle     ,         1,           4425
24935,                          , 291.806,    0.0 ,    0.0 ,         36, Clouds      ,         0,           2859
16716,                          , 294.33 ,    0.0 ,    0.0 ,          1, Clear       ,         1,           5210
41442,                          , 254.79 ,    0.0 ,    0.0 ,          1, Clear       ,         0,           5454
22937,                          , 287.34 ,    0.0 ,    0.0 ,         90, Clouds      ,         0,           4782
16220,                          , 298.97 ,    0.0 ,    0.0 ,          1, Clear       ,         0,           4289
30477,                          , 270.764,    0.0 ,    0.0 ,         92, Clouds      ,         0,           5499
32684,                          , 287.15 ,    0.0 ,    0.0 ,         90, Mist        ,         0,           2872
15385,                          , 300.23 ,    0.0 ,    0.0 ,         88, Clouds      ,         1,           3600
 2601,                          , 262.18 ,    0.0 ,    0.0 ,         90, Haze        ,         0,           5597
21511,                          , 268.69 ,    0.0 ,    0.0 ,         75, Clouds      ,         1,           6641
 3645,                          , 264.9  ,    0.0 ,    0.0 ,         20, Clouds      ,         0,           2755
20712,                          , 261.01 ,    0.0 ,    0.0 ,         90, Snow        ,         0,           2593
42103,                          , 271.36 ,    0.0 ,    0.0 ,         90, Snow        ,         0,            231
 1178,                          , 264.67 ,    0.0 ,    0.0 ,          1, Clear       ,         0,           2620
  586,                          , 287.81 ,    0.0 ,    0.0 ,         90, Mist        ,         0,            578
17175,                          , 293.57 ,    0.89,    0.0 ,         90, Rain        ,         0,            817
12319,                          , 271.53 ,    0.0 ,    0.0 ,         90, Clouds      ,         0,           4344
23922,                          , 289.56 ,    0.0 ,    0.0 ,         90, Rain        ,         0,            797
38361,                          , 274.88 ,    0.0 ,    0.0 ,         90, Snow        ,         0,           1617
 1767,                          , 279.16 ,    0.0 ,    0.0 ,         90, Clouds      ,         0,            322
26270,                          , 288.51 ,    0.0 ,    0.0 ,          1, Clear       ,         0,            884
18092,                          , 288.34 ,    0.0 ,    0.0 ,          1, Clear       ,         0,           1578
12522,                          , 251.15 ,    0.0 ,    0.0 ,          1, Clear       ,         0,            499
 2063,                          , 275.03 ,    0.0 ,    0.0 ,         90, Rain        ,         1,           2300
12285,                          , 259.77 ,    0.0 ,    0.0 ,          1, Clear       ,         0,            740
21117,                          , 273.5  ,    0.0 ,    0.0 ,         40, Clouds      ,         0,            401
 2756,                          , 268.77 ,    0.0 ,    0.0 ,         90, Clouds      ,         0,            230
 6092,                          , 300.26 ,    0.0 ,    0.0 ,          1, Clear       ,         1,           6039
19634,                          , 270.57 ,    0.0 ,    0.0 ,         75, Clouds      ,         0,            897
33790,                          , 281.96 ,    0.0 ,    0.0 ,         40, Clouds      ,         0,           2864
23008,                          , 294.03 ,    0.0 ,    0.0 ,         75, Clouds      ,         0,           5389
16257,                          , 301.72 ,    0.0 ,    0.0 ,         75, Haze        ,         0,           2795
28450,                          , 274.02 ,    0.0 ,    0.0 ,         90, Snow        ,         0,            300
10099,                          , 262.47 ,    0.0 ,    0.0 ,          1, Clear       ,         1,           1708
42573,                          , 277.68 ,    0.0 ,    0.0 ,         90, Clouds      ,         0,           6712
39915,                          , 273.58 ,    0.0 ,    0.0 ,         20, Clouds      ,         1,           6291
28336,                          , 274.02 ,    0.0 ,    0.0 ,         90, Rain        ,         0,           2010
28510,                          , 271.88 ,    0.0 ,    0.0 ,          1, Mist        ,         0,            969
26112,                          , 289.35 ,    0.0 ,    0.0 ,         40, Fog         ,         1,           2609
28612,                          , 278.15 ,    0.0 ,    0.0 ,         40, Clouds      ,         0,           1811
 4317,                          , 272.63 ,    0.0 ,    0.0 ,         90, Snow        ,         0,           1329
47666,                          , 296.34 ,    0.25,    0.0 ,         40, Rain        ,         0,           1167
23519,                          , 299.05 ,    0.0 ,    0.0 ,          1, Clear       ,         1,           4097
19028,                          , 287.6  ,    0.0 ,    0.0 ,         40, Clouds      ,         0,           6431
17280,                          , 291.67 ,    0.0 ,    0.0 ,          1, Clear       ,         0,           1152
44119,                          , 293.81 ,    0.0 ,    0.0 ,          5, Clear       ,         0,           5017
26286,                          , 296.47 ,    0.0 ,    0.0 ,          1, Clear       ,         1,           3522
 7925,                          , 291.72 ,    0.0 ,    0.0 ,          0, Clear       ,         0,           5104
13900,                          , 279.51 ,    0.64,    0.0 ,         90, Rain        ,         1,           6747
 9992,                          , 280.29 ,    0.0 ,    0.0 ,         64, Clouds      ,         0,            322
13119,                          , 260.87 ,    0.0 ,    0.0 ,          1, Clear       ,         0,            323
45813,                          , 295.65 ,    0.0 ,    0.0 ,         40, Mist        ,         0,           5123
24739,                          , 295.65 ,    0.0 ,    0.0 ,         75, Clouds      ,         0,           3222
28205,                          , 274.08 ,    0.0 ,    0.0 ,         90, Fog         ,         0,           4872
47960,                          , 284.14 ,    0.0 ,    0.0 ,         90, Clouds      ,         0,           4937
12790,                          , 272.28 ,    0.0 ,    0.0 ,         90, Clouds      ,         0,           3153
 6330,                          , 282.25 ,    0.0 ,    0.0 ,         90, Clouds      ,         0,           4830
40919,                          , 261.88 ,    0.0 ,    0.0 ,          1, Haze        ,         0,            235
14083,                          , 283.87 ,    0.0 ,    0.0 ,         75, Clouds      ,         1,           7070
38428,                          , 272.88 ,    0.0 ,    0.0 ,         90, Clouds      ,         0,           1364
 4197,                          , 273.98 ,    0.0 ,    0.0 ,         90, Snow        ,         0,            438
  777,                          , 278.5  ,    0.0 ,    0.0 ,         90, Clouds      ,         0,           2834
42720,                          , 280.48 ,    0.0 ,    0.0 ,         90, Clouds      ,         1,           3392
 8583,                          , 295.74 ,    0.0 ,    0.0 ,          0, Mist        ,         1,           4343
